H2_Price_2025 [EUR/MWh_h2],H2_Price_2050 [EUR/MWh_h2]
134.43165752239227,34.136786067367126
134.29169574486627,34.06669311926642
134.1594539918637,34.00324016582439
133.9941526201344,33.908298589568105
133.77279588078196,33.76413176442661
133.5614191390109,33.63062410314478
133.31340389751955,33.45960015518476
133.05416389974536,33.27248746730712
132.78917155709058,33.089078856282654
132.53255425866075,32.91234900173758
132.31534810299257,32.75357256822158
132.28918179132202,32.69966443467396
132.11600355830112,32.61325112715138
131.9098490175563,32.69812291624812
131.7540204728618,32.78523681558615
136.84853634552786,35.51065325459808
136.70897958011216,35.43069940332783
136.50174683605192,35.31236108917261
136.29634806550072,35.19415327683544
136.0901410862671,35.07610066536458
135.88516367191357,34.95823291892918
135.68188883693503,34.84058506864193
135.5593815131028,34.79607225502273
135.35597236003605,34.67898904798106
135.1551596642716,34.56225637471843
134.987890369898,34.47561444551686
134.83518774529432,34.40136818905992
134.65626030640675,34.30206926181548
134.50638265220044,34.22858530181954
134.37137403766673,34.16869467611617
134.2268650387139,34.098318871341725
134.0931330190613,34.03695060398759
133.9670375807303,33.98169337908039
133.77514494154954,33.86690832358073
133.5475705870109,33.72100953648642
133.3335280586683,33.58716498678738
133.1356425159626,33.46757638332252
132.92516174808557,33.339486411521094
132.67031083475842,33.17338885786891
132.423354636591,33.02173290853095
132.1916957030769,32.90211353245254
131.98384190915314,32.82434262635755
131.91108237157007,32.83416149654395
131.7733511379609,32.89153433019647
131.54266734556202,32.91992032753144
136.73108692336845,35.52584262592297
136.58614964381198,35.44359856808812
136.37831479346428,35.325823640041655
136.17083655916034,35.208225244620564
135.9638370808691,35.09083202722102
135.75685668839233,34.97367745722426
135.55273091450334,34.8568000872836
135.42830399650003,34.813118309252715
135.1433180136592,34.62405518851788
134.94121527323946,34.50828606677216
134.82024017323803,34.46507891274327
134.61886404042983,34.349382416641305
134.45215947989445,34.26429705951646
134.31987915203385,34.20894995419211
134.16921986843315,34.13689818478652
134.03377674693976,34.07859746292748
133.90741490295912,34.02773421988752
133.7557842496552,33.953388778875016
133.5620495371347,33.84215538559387
133.32623447028723,33.69453236655519
133.1053586875281,33.560526928312235
132.90509034021355,33.44636338000097
132.72422872596448,33.35561928971398
132.5639399748807,33.289508981464564
132.32948665881204,33.16742161455369
132.09955925900968,33.06846791501378
131.8743757556975,33.005467410612354
131.64929583610305,32.98131834584948
131.48574850190727,32.990116057975584
131.25797366895625,33.05845850286232
131.38640299540984,33.16389993744232
136.61554908435312,35.54559059788316
136.4645189501256,35.46115958614636
136.25621405283863,35.34412381860036
136.0474813146754,35.22732284299027
135.83912103146642,35.11079068473095
135.63172747294624,34.99456652825362
135.42564412133552,34.87869507545711
135.2194083828771,34.76322670749193
135.01446865537235,34.64821742860608
134.80955929958816,34.53350794541741
134.60671232899094,34.41880653667236
134.40388078121975,34.304734504350584
134.28364860354455,34.26388239371042
134.1169241185375,34.180630564004375
133.98358430074884,34.1273046799568
133.85868163236375,34.082660221788586
133.72825782131324,34.03292834356588
133.53198134796185,33.92388429220592
133.33774074212056,33.817074878092875
133.1104408935641,33.683671638099064
132.87995804162657,33.5492559219775
132.67670703215035,33.44039174812125
132.49635487715855,33.36243977993983
132.34563335432205,33.314354131020096
132.2064103871752,33.29416546297384
132.01285049771857,33.24364960760525
131.78793228598954,33.18881058431452
131.55432998256623,33.15338878296587
131.34143803177335,33.163288301144746
131.15788697857113,33.22113144096638
131.07653676967269,33.31983225921116
131.15578602204548,33.44579787460928
136.50223605375484,35.56974239429572
136.34554853204477,35.483295109828866
136.13538880419318,35.36716444156448
135.92591206772255,35.25133790825264
135.71634373338665,35.13585621946179
135.50814533944154,35.0207659677766
135.30031263769206,34.90612022642271
135.09241792709852,34.79197913922169
134.88686948662493,34.678410569952
134.68090933609935,34.56501089819634
134.47631083887052,34.45209171761004
134.27198034498744,34.3399720212544
134.06941744958212,34.22822967227165
133.94900256145718,34.1895808944259
133.82826373594506,34.15211326040203
133.7091712340882,34.11612189567998
133.50866457309652,34.00908851872817
133.31111334779862,33.904350591241325
133.1149901374894,33.8025129725221
132.9048448950013,33.69042924127337
132.66029994203575,33.55213852539775
132.44930450757468,33.44603781764301
132.2761043823404,33.38243816275053
132.13288592665583,33.354623474066976
132.00223039379588,33.35490703705982
131.86459197372102,33.363885787733054
131.69674055053537,33.3634639461428
131.46849295914663,33.33466091795375
131.26180115135492,33.34468385439838
131.0771302697938,33.39183590241151
130.9159386351513,33.4744914025507
130.7262736266373,33.52742136638212
130.75079275278276,33.55844416251967
136.39098098732387,35.59794694133507
136.22908554838634,35.50990166317742
136.01728323457257,35.39483064850896
135.80630345559248,35.2801427477062
135.59604290309076,35.165886402473724
135.3859783056059,35.05211692528014
135.17712755326906,34.93889739444467
134.9689346091645,34.8262996972478
134.76135346544123,34.71435876662935
134.55439974807388,34.60261120209272
134.42830015318705,34.56461747547072
134.14220340111314,34.381662474399974
133.9385280016095,34.27194576829444
133.81617996671164,34.23614562384212
133.69473895651132,34.20189476232861
133.4928477654984,34.096648573940065
133.29123847441616,33.99369971759949
133.09173979608715,33.8935795565034
132.89357817602698,33.796471686422024
132.69645515590236,33.70277405408163
132.4525012380245,33.5718289700764
132.22405614710743,33.46037456499342
132.06356757085763,33.41710972784268
131.93287184038792,33.41450284392957
131.7895716936368,33.40919566787734
131.66219678328986,33.43427050526911
131.54637900754676,33.48401196641647
131.39312586360916,33.520147428480904
131.1846414312381,33.528863484032485
130.999075267986,33.56939680171803
130.75811415326746,33.57244675620097
130.50342937127746,33.57416520817156
130.2844600443463,33.58952837170726
130.34021479864646,33.61832861557687
136.28199870994484,35.6306076724173
136.11470256618225,35.54086135705761
135.9006826907499,35.42699185354649
135.68900225509122,35.313592392989314
135.47710709415074,35.20071986452004
135.2667925551894,35.08843914760625
135.05627539413757,34.976824303409565
134.84637394131175,34.86596002840347
134.6366463839176,34.755667774642895
134.42909318353966,34.646002317332744
134.22123741435362,34.53740674647908
134.0147408755609,34.429394193713904
133.81000164157115,34.3222392345721
133.68587728085103,34.289548033044426
133.51552073179795,34.21605847291459
133.27802408028717,34.0844612044903
133.0762449606618,33.98577631083257
132.87501178348657,33.890393988427405
132.67502778063238,33.79798718407173
132.47634700851654,33.71021655688778
132.2782813150397,33.628433211007525
132.0010170208223,33.480643022300384
131.8860837687244,33.48703215221854
131.72153806336544,33.46171358986054
131.59388225104902,33.47922865428757
131.47718034510754,33.5192192969084
131.368052715816,33.57752209864055
131.25798885368565,33.65419517614785
131.1132724920688,33.71520717117363
130.8457933503623,33.68019291940328
130.58075155995232,33.65725325040571
130.31802548616002,33.6451079004235
130.06193645946638,33.643769201794
129.90082055899848,33.65521735262128
129.85943696697777,33.68274125894964
136.17405161076567,35.66698574806377
136.0007380661581,35.576043805978266
135.7875155400354,35.46350396776609
135.5735282795441,35.35152721774265
135.36058856139505,35.24017924536541
135.14930495176816,35.1295348620329
134.93771606896988,35.01967944800284
134.72669343505768,34.910710733881686
134.5160759391353,34.80226690423196
134.30659163640945,34.69485560872135
134.09736981609095,34.588564854426934
133.89069648352748,34.4827856436093
133.76433661292984,34.45148513840936
133.5568636276446,34.34918772186231
133.3515438748132,34.249100252408475
133.06654920824965,34.078750838634114
132.8630648761563,33.98437934934351
132.6608691209041,33.89336008795502
132.45905812186032,33.805968471819085
132.25884879328058,33.72381549806817
132.05912626426115,33.64784552707447
131.8608203240603,33.57858133163981
131.66402156155422,33.51826783827964
131.544508014106,33.54138982986556
131.43411417768036,33.576702336152465
131.31691981872734,33.624961325051586
131.20559576946636,33.687628669941766
131.09949504772126,33.76489420968096
130.90722939960253,33.78304385019202
130.6932717968081,33.792659165283936
130.42721897544524,33.76428973843609
130.16341903898322,33.74752309396832
129.903035717621,33.74087513339931
129.65363381810758,33.74974830505788
129.51098026300323,33.81442606875093
129.51512864111444,33.8433074178037
136.06805281896914,35.707141309400726
