,water_availability_gw[MCM]
1511,0.0
1512,0.0
1513,0.0
1514,0.0
1515,0.0
1516,0.0
1517,0.0004824053347147132
1518,0.005243430609805571
1519,0.008620482548693287
1520,0.012898955661570559
1521,0.012898955661570559
1522,0.012898955661570559
1523,0.012898955661570559
1524,0.012898955661570559
1525,0.012898955661570559
1526,0.012898955661570559
1527,0.012898955661570559
1528,0.012898955661570559
1529,0.012898955661570559
1530,0.012898955661570559
1531,0.012898955661570559
1532,0.012898955661570559
1533,0.012898955661570559
1534,0.012898955661570559
1535,0.012898955661570559
1536,0.012898955661570559
1537,0.012898955661570559
1538,0.012898955661570559
1539,0.012898955661570559
1540,0.012898955661570559
1541,0.012898955661570559
1542,0.012898955661570559
1543,0.012898955661570559
1544,0.012898955661570559
1545,0.012898955661570559
1546,0.012898955661570559
1547,0.012898955661570559
1548,0.012898955661570559
1549,0.012898955661570559
1550,0.012898955661570559
1551,0.012898955661570559
1552,0.012898955661570559
1553,0.012898955661570559
1554,0.012898955661570559
1555,0.012563883862754614
1556,0.0066693982246017035
1557,0.0004932202840890181
1558,0.0
1559,0.0
1560,0.0
1561,0.0
1562,0.005507946551640465
1563,0.0032944628673250193
1564,0.0026092495500787782
1565,0.0025593831769810723
1566,0.0037263111658458023
1567,0.0005481456889331746
1568,0.0
1569,0.0
1570,0.0
1571,0.0
1572,0.0
1573,0.0
1574,0.0
1575,0.0
1576,0.0
1577,0.0
1578,0.0
1579,0.0
1580,0.0
1581,0.0
1582,0.0
1583,0.0
1584,0.0
1585,0.0
1586,0.0
1587,0.0032307653952724008
1588,0.012702526834166245
1589,0.009447212782691167
1590,0.011682190776672135
1591,0.012898952466732545
1592,0.012426473634810966
1593,0.012898955661570559
1594,0.012898955661570559
1595,0.012898955661570559
1596,0.012898955661570559
1597,0.012898955661570559
1598,0.012898955661570559
1599,0.012898955661570559
1600,0.012898955661570559
1601,0.012898955661570559
1602,0.012898955661570559
1603,0.012898955661570559
1604,0.012898955661570559
1605,0.012898955661570559
1606,0.012898955661570559
1607,0.012898955661570559
1608,0.012898955661570559
1609,0.012898955661570559
1610,0.012898955661570559
1611,0.012898955661570559
1612,0.012898955661570559
1613,0.012898955661570559
1614,0.012898955661570559
1615,0.012898955661570559
1616,0.012898955661570559
1617,0.012898955661570559
1618,0.012898955661570559
1619,0.012898955661570559
1620,0.012898955661570559
1621,0.012898955661570559
1622,0.012898955661570559
1623,0.012898955661570559
1624,0.012898955661570559
1625,0.011915183913603472
1626,0.007329596458554924
1627,0.002341066562192503
1628,1.2228778434257888e-07
1629,0.0
1630,0.0
1631,0.0
1632,0.0
1633,0.0
1634,0.0
1635,0.0
1636,0.0
1637,0.0
1638,0.0
1639,0.0
1640,0.0
1641,0.0
1642,0.0005028290212623775
1643,0.0020352417492963287
1644,0.0
1645,0.00021684925731018506
1646,0.003262822585231313
1647,0.0053642705193906095
1648,0.012898955661570559
1649,0.012898955661570559
1650,0.012898955661570559
1651,0.012898955661570559
1652,0.012898955661570559
1653,0.012898955661570559
1654,0.012898955661570559
1655,0.012898955661570559
1656,0.012898955661570559
1657,0.012898955661570559
1658,0.012898955661570559
1659,0.012898955661570559
1660,0.012898955661570559
1661,0.012898955661570559
1662,0.012898955661570559
1663,0.012898955661570559
1664,0.012898955661570559
1665,0.012898955661570559
1666,0.012898955661570559
1667,0.012898955661570559
1668,0.012898955661570559
1669,0.012898955661570559
1670,0.012898955661570559
1671,0.012898955661570559
1672,0.012898955661570559
1673,0.012898955661570559
1674,0.012898955661570559
1675,0.012898955661570559
1676,0.012898955661570559
1677,0.012898955661570559
1678,0.012898955661570559
1679,0.012898955661570559
1680,0.012898955661570559
1681,0.012898955661570559
1682,0.012898955661570559
1683,0.010983875243273426
1684,0.034192799976927334
1685,0.0
1686,0.0
1687,0.0
1688,0.0
1689,0.0
1690,0.0
1691,0.0
1692,0.0
1693,0.0
1694,0.0
1695,0.0
1696,0.0
1697,0.0
1698,0.0
1699,0.00014933156155026012
1700,0.009526725980328037
1701,0.009492866045067381
1702,0.012898955661570559
1703,0.012898955661570559
1704,0.012898955661570559
1705,0.012898955661570559
1706,0.012898955661570559
1707,0.012898955661570559
1708,0.012898955661570559
1709,0.012898955661570559
1710,0.012898955661570559
1711,0.012898955661570559
1712,0.012898955661570559
1713,0.012898955661570559
1714,0.012898955661570559
1715,0.012898955661570559
1716,0.012898955661570559
1717,0.012898955661570559
1718,0.012898955661570559
1719,0.012898955661570559
1720,0.012898955661570559
1721,0.012898955661570559
1722,0.012898955661570559
1723,0.012898955661570559
1724,0.012898955661570559
1725,0.012898955661570559
1726,0.012898955661570559
1727,0.012898955661570559
1728,0.012898955661570559
1729,0.012898955661570559
1730,0.012898955661570559
1731,0.012898955661570559
1732,0.012898955661570559
1733,0.012898955661570559
1734,0.012898955661570559
1735,0.012898955661570559
1736,0.012898955661570559
1737,0.33227367810670516
1738,0.042419634162097604
1739,0.0
1740,0.0
1741,0.0
1742,0.0008424283211759502
1743,0.0
1744,0.0
1745,0.0
1746,0.0
1747,0.0
1748,0.0
1749,0.0
1750,0.0
1751,0.004147095716477567
1752,0.01036839205619543
1753,0.002430516515915853
1754,0.00341630264433356
1755,0.011175297125192694
1756,0.007278905121888026
1757,0.012886384771987534
1758,0.012898955661570559
1759,0.012898955661570559
1760,0.012898955661570559
1761,0.012898955661570559
1762,0.012898955661570559
1763,0.012898955661570559
1764,0.012898955661570559
1765,0.012898955661570559
1766,0.012898955661570559
1767,0.012898955661570559
1768,0.012898955661570559
1769,0.012898955661570559
1770,0.012898955661570559
1771,0.012898955661570559
1772,0.012898955661570559
1773,0.012898955661570559
1774,0.012898955661570559
1775,0.012898955661570559
1776,0.012898955661570559
1777,0.012898955661570559
1778,0.012898955661570559
1779,0.012898955661570559
1780,0.012898955661570559
1781,0.012898955661570559
1782,0.012898955661570559
1783,0.012898955661570559
1784,0.012898955661570559
1785,0.012898955661570559
1786,0.012898955661570559
1787,0.012898955661570559
1788,0.012898955661570559
1789,0.012898955661570559
1790,0.44546136193056607
1791,0.44872561497760616
1792,0.2037993035919333
1793,0.0
1794,0.0
1795,0.0
1796,0.0
1797,0.00441699632667162
1798,0.0007343753985993325
1799,0.0
1800,0.0
1801,0.0
1802,0.0
1803,0.0
1804,0.0
1805,2.3957049928574968e-05
1806,0.005082104582878692
1807,0.0022170803659018424
1808,0.0
1809,0.0
1810,0.003522737136512103
1811,0.0058745826015927805
1812,0.008060108859656216
1813,0.012898955661570559
1814,0.012898955661570559
1815,0.012898955661570559
1816,0.012898955661570559
1817,0.012898955661570559
1818,0.012898955661570559
1819,0.012898955661570559
1820,0.012898955661570559
1821,0.012898955661570559
1822,0.012898955661570559
1823,0.012898955661570559
1824,0.012898955661570559
1825,0.012898955661570559
1826,0.012898955661570559
1827,0.012898955661570559
1828,0.012898955661570559
1829,0.012898955661570559
1830,0.012898955661570559
1831,0.012898955661570559
1832,0.012898955661570559
1833,0.012898955661570559
1834,0.012898955661570559
1835,0.012898955661570559
1836,0.012898955661570559
1837,0.012898955661570559
1838,0.012898955661570559
1839,0.012898955661570559
1840,0.012898955661570559
1841,0.012898955661570559
1842,0.012898955661570559
1843,0.012898955661570559
1844,0.012898955661570559
1845,0.46100680500178787
1846,0.47528375052641714
1847,0.34527324214752064
1848,0.0
1849,0.0
1850,0.0
1851,0.0
1852,0.0
1853,0.0
1854,0.0
1855,0.0
1856,0.0
1857,0.0
1858,0.0
1859,0.0
1860,0.0
1861,0.0
1862,0.0
1863,0.0
1864,0.0
1865,0.0015807829362663366
1866,0.0028776550285404727
1867,0.01129204498539583
1868,0.012861588268295702
1869,0.01232491033133405
1870,0.012898955661570559
1871,0.012898955661570559
1872,0.012898955661570559
1873,0.012898955661570559
1874,0.012898955661570559
1875,0.012898955661570559
1876,0.012898955661570559
1877,0.012898955661570559
1878,0.012898955661570559
1879,0.012898955661570559
1880,0.012898955661570559
1881,0.012898955661570559
1882,0.012898955661570559
1883,0.012898955661570559
1884,0.012898955661570559
1885,0.012898955661570559
1886,0.012898955661570559
1887,0.012898955661570559
1888,0.012898955661570559
1889,0.012898955661570559
1890,0.012898955661570559
1891,0.012898955661570559
1892,0.012898955661570559
1893,0.012898955661570559
1894,0.012898955661570559
1895,0.012898955661570559
1896,0.012898955661570559
1897,0.012898955661570559
1898,0.015528139085868259
1899,0.47392306464871425
1900,0.47528375052641714
1901,0.4095323738010985
1902,2.409758341585128e-06
1903,0.0
1904,0.0
1905,0.0
1906,0.0
1907,0.0
1908,0.0
1909,0.0
1910,0.0
1911,0.0
1912,0.0
1913,0.0
1914,0.0
1915,0.0
1916,0.0
1917,0.0
1918,0.0
1919,0.0
1920,0.00630845959722807
1921,0.008634374516015578
1922,0.007835307506185265
1923,0.012898953217401503
1924,0.012898955661570559
1925,0.012898955661570559
1926,0.012898955661570559
1927,0.01252489756751342
1928,0.012898955661570559
1929,0.012898955661570559
1930,0.012898955661570559
1931,0.012898955661570559
1932,0.012898955661570559
1933,0.012898955661570559
1934,0.012898955661570559
1935,0.012898955661570559
1936,0.012898955661570559
1937,0.012898955661570559
1938,0.012898955661570559
1939,0.012898955661570559
1940,0.012898955661570559
1941,0.012898955661570559
1942,0.012898955661570559
1943,0.012898955661570559
1944,0.012898955661570559
1945,0.012898955661570559
1946,0.012898955661570559
1947,0.012898955661570559
1948,0.012898955661570559
1949,0.012898955661570559
1950,0.012898955661570559
1951,0.02971289627939558
1952,0.47528375052641714
1953,0.47528375052641714
1954,0.47528375052641714
1955,0.03913700045100002
1956,0.0
1957,0.0
1958,0.0
1959,0.0
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,2.8268147537890987e-05
1974,0.006237537445608438
1975,0.004277655135723918
1976,0.005913011345955086
1977,0.0124390338081525
1978,0.012898955661570559
1979,0.012898955661570559
1980,0.010076341210103942
1981,0.0041542717958228765
1982,0.011458486764986136
1983,0.012898955661570559
1984,0.012898955661570559
1985,0.012898955661570559
1986,0.012898955661570559
1987,0.012898955661570559
1988,0.012898955661570559
1989,0.012898955661570559
1990,0.012898955661570559
1991,0.012898955661570559
1992,0.012898955661570559
1993,0.012898955661570559
1994,0.012898955661570559
1995,0.012898955661570559
1996,0.012898955661570559
1997,0.012898955661570559
1998,0.012898955661570559
1999,0.012898955661570559
2000,0.012898955661570559
2001,0.012898955661570559
2002,0.012898955661570559
2003,0.012898955661570559
2004,0.04525833935062811
2005,0.47528375052641714
2006,0.47528375052641714
2007,0.47528375052641714
2008,0.11055876262197255
2009,0.0
2010,0.0
2011,0.0
2012,0.0
2013,0.0
2014,0.0
2015,0.0
2016,0.0
2017,0.0
2018,0.0
2019,0.0
2020,0.0
2021,0.0
2022,0.0
2023,0.0
2024,0.0
2025,0.0
2026,0.0
2027,0.00035688189485471336
2028,0.00470010531159458
2029,0.0
2030,0.00358241228351113
2031,0.012573283563941018
2032,0.012898955661570559
2033,0.012898955661570559
2034,0.012039104970483881
2035,0.00894228075846089
2036,0.012898955661570559
2037,0.012898955661570559
2038,0.012898955661570559
2039,0.012898955661570559
2040,0.012898955661570559
2041,0.012898955661570559
2042,0.012898955661570559
2043,0.012898955661570559
2044,0.012898955661570559
2045,0.012898955661570559
2046,0.012898955661570559
2047,0.012898955661570559
2048,0.012898955661570559
2049,0.012898955661570559
2050,0.012898955661570559
2051,0.012898955661570559
2052,0.012898955661570559
2053,0.012898955661570559
2054,0.012898955661570559
2055,0.012898955661570559
2056,0.012898955661570559
2057,0.060803782421849875
2058,0.47528375052641714
2059,0.47528375052641714
2060,0.47528375052641714
2061,0.19520233619743294
2062,0.0
2063,0.0
2064,0.0
2065,0.0
2066,0.0
2067,0.0
2068,0.0
2069,0.0
2070,0.0
2071,0.0
2072,0.0
2073,0.0
2074,0.0
2075,0.0
2076,0.0
2077,0.0
2078,0.0
2079,0.0
2080,0.0
2081,0.0
2082,0.0
2083,0.0
2084,0.006420810268409715
2085,0.0128123208090248
2086,0.012898955661570559
2087,0.012898955661570559
2088,0.012898955661570559
2089,0.008857419661433946
2090,0.009171915606640504
2091,0.012898955661570559
2092,0.012898955661570559
2093,0.012898955661570559
2094,0.012898955661570559
2095,0.012898955661570559
2096,0.012898955661570559
2097,0.012898955661570559
2098,0.012898955661570559
2099,0.012898955661570559
2100,0.012898955661570559
2101,0.012898955661570559
2102,0.012898955661570559
2103,0.012898955661570559
2104,0.012898955661570559
2105,0.012898955661570559
2106,0.012898955661570559
2107,0.012898955661570559
2108,0.012898955661570559
2109,0.012898955661570559
2110,0.07595507601568531
2111,0.47528375052641714
2112,0.47528375052641714
2113,0.47528375052641714
2114,0.2994164377909635
2115,0.0
2116,0.0
2117,0.0
2118,0.004743695730239652
2119,0.0006739730147503102
2120,0.0
2121,0.0
2122,0.0
2123,0.0
2124,0.0
2125,0.0
2126,0.0
2127,0.0
2128,0.0
2129,0.0
2130,0.0
2131,0.0
2132,0.0
2133,0.0
2134,0.0
2135,0.0
2136,0.00272048674415934
2137,0.003544577670377607
2138,0.0038315443705133796
2139,0.0029761311188574303
2140,0.006982597013940593
2141,0.00907334768709997
2142,0.007865699180671126
2143,0.012898955661570559
2144,0.01086986838749078
2145,0.009504259112108194
2146,0.009479574521389915
2147,0.010559963705937581
2148,0.012898955661570559
2149,0.012898955661570559
2150,0.012898955661570559
2151,0.012898955661570559
2152,0.012898955661570559
2153,0.012898955661570559
2154,0.012898955661570559
2155,0.012898955661570559
2156,0.012898955661570559
2157,0.012898955661570559
2158,0.012898955661570559
2159,0.012898955661570559
2160,0.012898955661570559
2161,0.012898955661570559
2162,0.08971213965581294
2163,0.47528375052641714
2164,0.47528375052641714
2165,0.47528375052641714
2166,0.4241298907449159
2167,0.00042596416558216135
2168,0.0
2169,0.0
2170,0.0
2171,0.008955062083933688
2172,0.008940999560110218
2173,0.0003080264083002881
2174,0.0
2175,0.0
2176,0.0
2177,0.0
2178,0.0
2179,0.0
2180,0.0
2181,0.0
2182,0.0
2183,0.0
2184,0.0
2185,0.0
2186,0.0
2187,0.0
2188,0.0
2189,0.0
2190,0.0
2191,0.0
2192,0.0
2193,0.0
2194,0.0004164991780091754
2195,0.0027530330484871785
2196,0.006420650003661195
2197,0.010051030591646627
2198,0.012898955661570559
2199,0.012794753231950307
2200,0.012898955661570559
2201,0.012898955661570559
2202,0.012898955661570559
2203,0.012898955661570559
2204,0.012898955661570559
2205,0.012898955661570559
2206,0.012898955661570559
2207,0.012898955661570559
2208,0.012898955661570559
2209,0.012898955661570559
2210,0.012898955661570559
2211,0.012898955661570559
2212,0.012898955661570559
2213,0.012898955661570559
2214,0.012898955661570559
2215,0.1033450440644343
2216,0.47528375052641714
2217,0.47528375052641714
2218,0.47528375052641714
2219,0.47528375052641714
2220,0.06509061622892552
2221,0.0
2222,0.0
2223,0.0
2224,0.0
2225,0.0
2226,0.0
2227,0.0
2228,0.0
2229,0.0
2230,0.0
2231,0.0
2232,0.0
2233,0.0
2234,0.0
2235,0.0
2236,0.0
2237,0.0
2238,0.0
2239,0.0
2240,0.0
2241,0.0
2242,0.0
2243,0.0
2244,5.3961045514528047e-05
2245,0.002377361447163801
2246,0.0035069763323925963
2247,0.004310015783480135
2248,0.006915974676616589
2249,0.007763091035745477
2250,0.00874218282913245
2251,0.012898955661570559
2252,0.012898955661570559
2253,0.012898955661570559
2254,0.012898955661570559
2255,0.012898955661570559
2256,0.012898955661570559
2257,0.012898955661570559
2258,0.012898955661570559
2259,0.012898955661570559
2260,0.012898955661570559
2261,0.012898955661570559
2262,0.11657033139414794
2263,0.47528375052641714
2264,0.47528375052641714
2265,0.47528375052641714
2266,0.47528375052641714
2267,0.2030674392377296
2268,5.481038637726268e-07
2269,0.0
2270,0.004096488514681158
2271,0.009481025746346274
2272,0.008804044263508679
2273,0.010254203146689346
2274,0.012720745460371346
2275,0.012898955661570559
2276,0.012898955661570559
2277,0.012898955661570559
2278,0.012898955661570559
2279,0.012898955661570559
2280,0.012898955661570559
2281,0.012898955661570559
2282,0.012898955661570559
2283,0.012898955661570559
2284,0.012898955661570559
2285,0.012898955661570559
2286,0.12926558512567554
2287,0.47528375052641714
2288,0.47528375052641714
2289,0.47528375052641714
2290,0.47528375052641714
2291,0.4171983837611338
2292,0.0021636909142709534
2293,0.0
2294,0.004822646265090616
2295,0.010921456386535472
2296,0.011521591834995735
2297,0.007669493000211542
2298,0.004458146002869605
2299,0.005184511084263419
2300,0.006684435190292664
2301,0.01075178098249878
2302,0.01131227003966102
2303,0.012898955661570559
2304,0.012898955661570559
2305,0.012898955661570559
2306,0.012898955661570559
2307,0.012898955661570559
2308,0.012898955661570559
2309,0.012898955661570559
2310,0.012898955661570559
2311,0.1416002141826656
2312,0.47528375052641714
2313,0.47528375052641714
2314,0.47528375052641714
2315,0.47528375052641714
2316,0.47528375052641714
2317,0.09684838404674842
2318,0.0
2319,0.00014543527831204837
2320,0.0006051437238362346
2321,0.0002653324293172141
2322,0.0
2323,0.0
2324,0.0
2325,0.00010490062262921391
2326,0.005422347637950279
2327,0.005212675465345746
2328,0.01187462596588707
2329,0.012898955661570559
2330,0.012898955661570559
2331,0.012898955661570559
2332,0.012898955661570559
2333,0.012898955661570559
2334,0.012898955661570559
2335,0.012898955661570559
2336,0.15359468356518763
2337,0.47528375052641714
2338,0.47528375052641714
2339,0.47528375052641714
2340,0.47528375052641714
2341,0.47528375052641714
2342,0.2649595121805038
2343,0.0
2344,0.0
2345,0.002787954221218138
2346,0.000340034836754857
2347,0.0
2348,0.0
2349,0.0
2350,0.0
2351,0.0
2352,0.003061852016308994
2353,0.003417817094018873
2354,0.009741772950678752
2355,0.012898955661570559
2356,0.012898955661570559
2357,0.012898955661570559
2358,0.012898955661570559
2359,0.012898955661570559
2360,0.012898955661570559
2361,0.16515092492933064
2362,0.47528375052641714
2363,0.47528375052641714
2364,0.47528375052641714
2365,0.47528375052641714
2366,0.47528375052641714
2367,0.4333433404497432
2368,0.024484644990135494
2369,0.0
2370,0.0
2371,0.00013613346580479866
2372,0.003362770252173432
2373,0.0022209591847773633
2374,0.0
2375,0.0
2376,0.0
2377,0.0
2378,0.0020553735539548296
2379,0.004453819938432206
2380,0.0008772973382995219
2381,0.011130584245988076
2382,0.012873203578125934
2383,0.009814664719614013
2384,0.011564489261226303
2385,0.012898955661570559
2386,0.012898232072535978
2387,0.17572702141576557
2388,0.31896516883574405
2389,0.3529949219702438
2390,0.47528375052641714
2391,0.47528375052641714
2392,0.47528375052641714
2393,0.47528375052641714
2394,0.18874967063112114
2395,0.0
2396,0.0
2397,0.0
2398,0.0
2399,0.0
2400,0.00383583009802428
2401,0.004648463273112678
2402,0.00024601536460691067
2403,5.9079136150259755e-05
2404,0.0
2405,0.0
2406,0.005720221166513631
2407,5.163535967718452e-05
2408,0.005345725110845467
2409,0.012898955661570559
2410,0.011558502360706237
2411,0.006581102623935126
2412,0.001410881752049306
2413,0.00395481993620439
2414,0.0526513956294915
2415,0.0161582438354975
2416,0.06646637568881579
2417,0.27160694666773
2418,0.4424608715245269
2419,0.47528375052641714
2420,0.47528375052641714
2421,0.4196692998358231
2422,0.09443197294004477
2423,0.0
2424,0.0
2425,0.0
2426,0.0
2427,0.0
2428,0.0018887832458641565
2429,0.0075053481441440355
2430,0.01042369483881516
2431,0.006353761293538576
2432,0.0
2433,0.0
2434,0.0038700052179978474
2435,0.007487147729861145
2436,0.0001965286289067593
2437,0.005708289646490613
2438,0.011141574863901046
2439,0.0009492852175945055
2440,0.0
2441,0.0003827202852686166
2442,0.1494135077769983
2443,0.05817603952622332
2444,0.0
2445,0.0
2446,0.03215336552146022
2447,0.4542329331579761
2448,0.47528375052641714
2449,0.47528375052641714
2450,0.4670289831322526
2451,0.2178911920640159
2452,0.0007805495505671462
2453,0.0
2454,0.0
2455,0.0
2456,0.0
2457,0.006510401845863406
2458,0.0005033010251614261
2459,0.0
2460,0.00042247128472173577
2461,0.0
2462,0.0
2463,0.0
2464,0.0005301078804191439
2465,0.011692261618702593
2466,0.008328948952450503
2467,0.006870248852740976
2468,0.010275655599890219
2469,0.0002823186458189473
2470,0.0
2471,0.0
2472,0.0
2473,1.689799258917355e-05
2474,0.09972221344217926
2475,0.0
2476,0.0
2477,0.0666430363200279
2478,0.47004547183357015
2479,0.47528375052641714
2480,0.47528375052641714
2481,0.47528375052641714
2482,0.23554551903503143
2483,0.0
2484,0.0
2485,0.0
2486,0.0
2487,0.0
2488,0.0019668383454043386
2489,0.0011039868251667482
2490,0.0
2491,0.0
2492,0.0
2493,0.0
2494,0.0
2495,0.0
2496,0.009996879458780958
2497,0.012898955661570559
2498,0.012898955661570559
2499,0.005177856657706126
2500,0.0
2501,0.0
2502,0.0
2503,0.0
2504,0.0036063245609836043
2505,0.3311942663778731
2506,0.11541636341988348
2507,0.0
2508,0.0
2509,0.3545659883218399
2510,0.47528375052641714
2511,0.47528375052641714
2512,0.47528375052641714
2513,0.4737294425741611
2514,0.17059146789713212
2515,0.0
2516,0.0
2517,0.0
2518,0.0
2519,0.0
2520,0.0
2521,0.0
2522,0.0
2523,0.0035522004370511623
2524,0.0
2525,0.0
2526,0.0
2527,0.007475659683450345
2528,0.009696713294601159
2529,0.012898955661570559
2530,0.006841012679121156
2531,0.0
2532,0.0077191362582305365
2533,0.008234120221945206
2534,0.011373012695350246
2535,0.11870251019679115
2536,0.3715506742091356
2537,0.09114520095362265
2538,0.0
2539,0.0
2540,0.13007709913440577
2541,0.2557079242439411
2542,0.39781020920446714
2543,0.4739537568679383
2544,0.47528375052641714
2545,0.4672681532611072
2546,0.10037100373986388
2547,0.0
2548,0.0
2549,0.0
2550,0.0
2551,0.0
2552,0.0
2553,0.0
2554,0.0
2555,0.0050918385920897605
2556,0.0
2557,0.0
2558,0.0
2559,0.005457496442404013
2560,0.006575971282215038
2561,0.010587044427905284
2562,0.0006572033145451798
2563,0.0007330940677708969
2564,0.012823654162768318
2565,0.012898955661570559
2566,0.23206954785065875
2567,0.47528375052641714
2568,0.47528375052641714
2569,0.30169701868955334
2570,0.12905804448201444
2571,0.0012715235339059159
2572,0.0
2573,0.010959571736832648
2574,0.0
2575,0.019983003550755857
2576,0.35354790557448135
2577,0.47528375052641714
2578,0.3754584361118744
2579,0.0030564640805896054
2580,0.0
2581,0.0
2582,0.0
2583,0.0
2584,0.0
2585,0.0
2586,0.0
2587,0.0
2588,2.469480849382475e-05
2589,0.0
2590,0.0
2591,0.0
2592,0.0028289371778098286
2593,0.005602832907076839
2594,0.004829829897138244
2595,0.0
2596,0.0036977814529410816
2597,0.012898955661570559
2598,0.012898955661570559
2599,0.241458177327845
2600,0.47528375052641714
2601,0.47528375052641714
2602,0.47528375052641714
2603,0.3777243009666675
2604,0.2637239543584906
2605,0.0
2606,0.0
2607,0.0
2608,0.0
2609,0.01930703929540895
2610,0.3302809729143644
2611,0.47528375052641714
2612,0.16443080337478058
2613,0.0
2614,0.0
2615,0.0
2616,0.0
2617,0.0
2618,0.0
2619,0.0
2620,0.0
2621,0.0
2622,0.0
2623,0.0
2624,0.0
2625,0.0
2626,0.007484554283338979
2627,0.001514724058830503
2628,0.002021938915766507
2629,0.012704645298196976
2630,0.012898955661570559
2631,0.012898955661570559
2632,0.2508435225590417
2633,0.47528375052641714
2634,0.47528375052641714
2635,0.47528375052641714
2636,0.4563924589332295
2637,0.25196849835434043
2638,0.00038865576990574973
2639,0.0
2640,0.0
2641,0.0
2642,0.0
2643,0.0049600289013627345
2644,0.33081991507529096
2645,0.39935469576863364
2646,0.011013673427865195
2647,0.0
2648,0.0
2649,0.0
2650,0.0
2651,0.0
2652,0.0
2653,0.0
2654,0.0
2655,0.0
2656,0.0
2657,0.0
2658,0.0
2659,0.0
2660,0.008161574678022929
2661,2.7960108405062708e-05
2662,0.006720622659407356
2663,0.012898955661570559
2664,0.012898955661570559
2665,0.012898955661570559
2666,0.2599363829428686
2667,0.47528375052641714
2668,0.47528375052641714
2669,0.47528375052641714
2670,0.47528375052641714
2671,0.34761907064724934
2672,0.0016511035704830379
2673,0.0
2674,0.0
2675,0.0
2676,0.0
2677,0.0
2678,0.011840627829489449
2679,0.3220698585695721
2680,0.25884770636692417
2681,0.0
2682,0.0
2683,0.0
2684,0.0
2685,0.0
2686,0.0
2687,0.0
2688,0.0
2689,0.0
2690,0.0
2691,0.0
2692,0.0
2693,0.0024281294660828128
2694,0.005075713631307542
2695,0.00012017551083392436
2696,0.011786429360735526
2697,0.012898955661570559
2698,0.012898955661570559
2699,0.012898955661570559
2700,0.26702299817219627
2701,0.47528375052641714
2702,0.47528375052641714
2703,0.47528375052641714
2704,0.47528375052641714
2705,0.47528375052641714
2706,0.21005121641806795
2707,0.03371707960972086
2708,0.0
2709,0.0
2710,0.0
2711,0.0
2712,0.0
2713,0.009540541942554716
2714,0.28792698470997014
2715,0.10825636733714608
2716,0.0
2717,0.0
2718,0.0
2719,0.0
2720,0.0
2721,0.0
2722,0.0
2723,0.0
2724,0.0
2725,0.0
2726,0.0
2727,0.0
2728,0.003783213525142753
2729,0.00560351481856518
2730,0.001157242531322417
2731,0.012898955661570559
2732,0.012898955661570559
2733,0.012898955661570559
2734,0.012898955661570559
2735,0.27372953055565447
2736,0.47528375052641714
2737,0.47528375052641714
2738,0.47528375052641714
2739,0.47528375052641714
2740,0.47528375052641714
2741,0.28096233168411006
2742,0.11654096750130366
2743,0.0
2744,0.0
2745,0.0
2746,0.0
2747,0.0
2748,0.0
2749,0.0012053771881403044
2750,0.2807171281811227
2751,1.8877793186763603
2752,0.0
2753,0.0
2754,0.0
2755,0.0
2756,0.0
2757,0.0
2758,0.0
2759,0.0
2760,0.0
2761,0.0
2762,0.0
2763,0.0
2764,0.0028662956970520958
2765,0.0006188154785458722
2766,0.007004072921914298
2767,0.012898955661570559
2768,0.012898955661570559
2769,0.012898955661570559
2770,0.012898955661570559
2771,0.28043606293911255
2772,0.47528375052641714
2773,0.47528375052641714
2774,0.47528375052641714
2775,0.47528375052641714
2776,0.47528375052641714
2777,0.31335947481417936
2778,0.15428975976150566
2779,0.0
2780,0.0
2781,0.0
2782,0.0
2783,0.0
2784,0.0
2785,0.0007504188224869372
2786,0.006253971799589071
2787,3.824803028013181
2788,1.949566734301193
2789,0.0
2790,0.0
2791,0.0
2792,0.0
2793,0.0
2794,0.0
2795,0.0
2796,0.0
2797,0.0
2798,0.0
2799,0.0
2800,0.0
2801,0.00040579417521630323
2802,0.008686458352137548
2803,0.004720281972162832
2804,0.01144090300267208
2805,0.012898955661570559
2806,0.012898955661570559
2807,0.012898955661570559
2808,0.012898955661570559
2809,0.28714259532257075
2810,0.47528375052641714
2811,0.47528375052641714
2812,0.47528375052641714
2813,0.47528375052641714
2814,0.47528375052641714
2815,0.4176582067643178
2816,0.17358242845065736
2817,0.0
2818,0.0
2819,0.0
2820,0.0
2821,0.0
2822,0.0
2823,0.27441197268757245
2824,0.2251492247562344
2825,0.12698893146452517
2826,0.0
2827,0.0
2828,0.0
2829,0.0
2830,0.0
2831,0.0
2832,0.0
2833,0.0
2834,0.0
2835,0.0
2836,0.0
2837,0.0
2838,0.0
2839,0.0
2840,0.003999755810450625
2841,0.006882051712838133
2842,0.011970630584289769
2843,0.012898955661570559
2844,0.012898955661570559
2845,0.012898955661570559
2846,0.012898955661570559
2847,0.012898955661570559
2848,0.2931432866308411
2849,0.47528375052641714
2850,0.47528375052641714
2851,0.47528375052641714
2852,0.47528375052641714
2853,0.47528375052641714
2854,0.47528375052641714
2855,0.19809698899460673
2856,0.0
2857,0.0
2858,0.0
2859,0.0
2860,0.0
2861,0.0
2862,0.3095474235920065
2863,1.042258678992857
2864,0.0
2865,0.0
