index_source_cell,FLH_electrolyzer,Water_cost [EUR/MWh_h2],Electrolyzer_cost [EUR/MWh_h2],RE_cost [EUR/MWh_h2],Distribution_cost [EUR/MWh_h2],Pipeline_cost [EUR/MWh_h2],H2_Price_2050 [EUR/MWh_h2]
161,6600.810126582278,0.39003900390039004,7.1536041765418386,35.67261024094797,14.13757533757576,2.8208853286021247,60.174714087568084
161,6600.810126582278,0.39003900390039004,7.1536041765418386,35.67261024094797,14.09927696163786,2.7508713158184257,60.066401698846484
161,6600.810126582278,0.39003900390039004,7.1536041765418386,35.67261024094797,14.043892815531184,2.6714980636490786,59.93164430057046
141,6600.810126582278,0.39003900390039004,7.1536041765418386,35.67261024094797,13.981423212736106,2.587078320682333,59.78475495480864
141,6600.810126582278,0.39003900390039004,7.1536041765418386,35.67261024094797,13.931471971108108,2.5103033730341195,59.65802876553242
141,6600.810126582278,0.39003900390039004,7.1536041765418386,35.67261024094797,13.899298320506485,2.450856787654104,59.56640852955079
141,6600.810126582278,0.3912130786208671,7.1536041765418386,35.67261024094797,13.9374011680189,2.5546272265669936,59.70945589069657
141,6600.810126582278,0.3909901049376513,7.1536041765418386,35.67261024094797,13.894835470175936,2.4923008483120874,59.60434084091548
141,6600.810126582278,0.39003900390039004,7.1536041765418386,35.67261024094797,13.848863226766863,2.413571998909002,59.478688647066065
141,6600.810126582278,0.39003900390039004,7.1536041765418386,35.67261024094797,13.80417244864828,2.3334735608964374,59.35389943093491
141,6600.810126582278,0.39003900390039004,7.1536041765418386,35.67261024094797,13.77464041415695,2.255040306041234,59.245934141588386
141,6600.810126582278,0.39003900390039004,7.1536041765418386,35.67261024094797,13.755720033030142,2.176589953487666,59.14856340790801
141,6600.810126582278,0.39003900390039004,7.1536041765418386,35.67261024094797,13.752849740732776,2.100379932055537,59.069483094178516
141,6600.810126582278,0.39003900390039004,7.1536041765418386,35.67261024094797,13.763722327337211,2.0337904285670065,59.01376617729441
141,6600.810126582278,0.39003900390039004,7.1536041765418386,35.67261024094797,13.778854271188683,1.9563344791751736,58.951442171754046
141,6600.810126582278,0.3926782928720367,7.1536041765418386,35.67261024094797,13.701928691100322,2.2908229749636027,59.21164437642576
141,6600.810126582278,0.3922905313080779,7.1536041765418386,35.67261024094797,13.687338281231307,2.2228959166747426,59.128739146703936
141,6600.810126582278,0.3919536589297149,7.1536041765418386,35.67261024094797,13.681461200667254,2.147091601584898,59.04672087867167
141,6600.810126582278,0.39175844499229473,7.1536041765418386,35.67261024094797,13.687338281231307,2.0718994905396335,58.97721063425304
141,6600.810126582278,0.39003900390039004,7.1536041765418386,35.67261024094797,13.703666859958453,1.9976517945118992,58.917572075860555
141,6600.810126582278,0.39003900390039004,7.1536041765418386,35.67261024094797,13.728519602521148,1.9232168486502497,58.867989872561594
141,6600.810126582278,0.39003900390039004,7.1536041765418386,35.67261024094797,13.736986654006182,1.846483847863584,58.79972392325996
141,6600.810126582278,0.39003900390039004,7.1536041765418386,35.67261024094797,13.757992164123355,1.788914216583695,58.76315980209725
141,6600.810126582278,0.39539510603576183,7.1536041765418386,35.67261024094797,13.59882206943498,2.2595599547056673,59.07999154766622
141,6600.810126582278,0.39501985223920966,7.1536041765418386,35.67261024094797,13.581954601118982,2.1892199403592874,58.992408811207284
