MCA_Morocco_2025,MCA_Morocco_2050
23.121344979982332,23.05648707967062
23.207639130071687,23.13329810546575
23.408741921604012,23.320131197520247
23.538350143340136,23.398293713733537
23.530799534438444,23.426960571304132
23.59466827063847,23.446626959216225
23.459704992481004,23.314856318542645
23.534989844695247,23.448793724200403
23.691056242640904,23.608931250830494
23.83703074065239,23.762355689836227
23.9523780211184,23.801760875533258
23.867364967907374,23.748210234074758
23.98978765101208,23.855724418085753
23.959326704823223,23.81466035069004
24.00551062483927,23.887240731653158
23.82035625734114,23.68039801738086
23.71637860154406,23.58522205426788
23.844975860211413,23.7096960389295
24.079225788612316,23.99365801605091
24.321385660817842,24.195504348847766
24.381728456964705,24.274389568065843
24.41573876936686,24.275782096318256
24.296480662724257,24.153016827851253
24.046445054890274,23.908649687890314
24.202299959585076,24.09229543721629
24.15358135904761,24.025849863880502
24.254198105140034,24.129342228691097
24.281632461057242,24.141429520212096
57.9392510864638,57.9392510864638
57.34913293286844,57.34913293286844
22.25436152509867,22.21000666606157
22.992502679473304,22.8601678564413
23.01089457293554,22.924092987416053
23.147604044715425,23.03830909338151
23.087412421737803,22.975388115708526
23.102318054471127,23.03529771428114
23.2667590602799,23.198271317777373
23.355304944789516,23.279267711050863
23.336536936610244,23.238140582485855
23.392290333476502,23.29021220776405
23.400842945828636,23.27122137711119
23.387083940721077,23.31349373809888
23.655597206145927,23.586711942973665
23.82204437347133,23.67937446655798
23.793572144730334,23.62919869772572
23.653084813505266,23.496171058429752
23.49547555689521,23.34113083300479
23.620710633413093,23.50630823310912
23.589651376376555,23.461402648580155
23.444740291273106,23.329613600598826
23.26843924201962,23.138126717523114
23.090795990189786,22.95791556833782
23.42765377898884,23.377015186498813
24.091917567140076,23.999972002886494
24.302022836059205,24.16079015114031
24.372859595502057,24.25477721728762
24.32319392762521,24.21613237345486
24.249959362712058,24.10350924734859
24.136790055262857,24.00316060510475
24.147381530924903,24.02494842163825
24.07147054750222,23.948039894903427
23.919996349304544,23.796771600167318
24.158102032936732,24.03792932640875
24.136262612706687,24.001486634022513
57.787780186380495,57.787780186380495
57.06590173361148,57.06590173361148
22.214576017438787,22.151884412026114
22.77632685422742,22.690172912194967
22.854259411994377,22.79948307125781
23.056349950076946,22.981393255979654
23.097826716927635,23.003119390900967
23.109805240197343,23.03255798347311
23.246704668596614,23.15829009703956
23.236908437324075,23.139430938735213
23.238298942221846,23.139207323765785
23.287507853731686,23.222473302762975
23.338228270383006,23.279561306639767
23.470470167918663,23.404459389634933
23.68008921092054,23.590204289093897
23.66469855199097,23.50288257110918
23.34137531851713,23.188044918617432
23.191435912726366,23.061280537017154
23.152610264282437,23.069960536117332
23.488218983603545,23.41513152104114
23.733996124810325,23.627457059785215
23.604175675375252,23.47124287059419
22.95181909345366,22.802031230862948
22.97101588194964,22.890627690372842
23.650207063574918,23.612837382320045
24.17703180039103,24.023387638697667
24.1909396282445,24.02076548838168
24.214979212836607,24.10242924293912
24.32222170823119,24.202842682447127
24.315225350990765,24.187017193845456
24.242326097555054,24.11484155048227
24.27550848096792,24.15284384366997
24.17866420544256,24.053272481108515
24.039669354944806,23.924678023079032
23.979470283992626,23.86030691260498
23.966305265824616,23.844148357436847
24.070928184210665,23.943888551886324
57.20637590893372,57.20637590893372
22.20084155675142,22.15733684317402
22.815796744951506,22.722381077644076
22.782110974449736,22.709918557000538
22.938421815077245,22.869499362292984
23.045967966432553,22.970366803571203
23.094350838037425,23.01981184677736
23.150425931514867,23.054121493065512
23.125137151162708,23.035781501009296
23.209496870444426,23.12969849704332
23.303450006857748,23.241366360894915
23.44972875295444,23.33565176175547
23.542439816493484,23.413183567684165
23.49902957007328,23.409544663341574
23.53464692623938,23.390353602055836
23.315435536134913,23.1820197199297
23.09820129573017,22.968252503780302
23.368619402686157,23.30972952803684
23.59881995062853,23.497737554100805
23.482142296832837,23.353087642932476
23.182539508423726,23.038530321946503
22.851940921761113,22.743112881470548
23.311637792654743,23.246724107925033
23.811776720492418,23.758436941902335
24.006572920627004,23.87950179652868
23.96721025850651,23.869804624266642
24.0825049973242,23.962672439686465
24.138723681986434,24.00595526205251
24.16638499804166,24.04741460445775
24.225958845942028,24.07146602345157
24.26284194662424,24.120161134496588
24.296551365796304,24.164932422345498
24.300755497545346,24.17411315912482
24.264543128584496,24.140993877405972
24.112303591105338,23.994629164793277
24.04635363736674,23.926826079900597
57.69704322763839,57.69704322763839
57.47493648854343,57.47493648854343
54.99889502894064,54.99889502894064
22.20562564826049,22.153243728945355
22.685529949862936,22.600563127457452
22.808561211339843,22.72335084232894
22.841753974378573,22.75387366334514
22.892518518257624,22.820055342291788
23.06085654528461,22.98829449937468
23.099252271223264,23.005004599730285
23.11442744187705,23.01086422610977
23.257878309887964,23.16243444813094
23.29108666919177,23.16749730089401
23.310664660681113,23.203397677030868
23.33291349296858,23.252278353297466
23.387089665590942,23.316613639441943
23.393763635406163,23.270652969979945
23.18933754112849,23.062917453766072
23.17128121676431,23.080712822434197
23.502611544195315,23.43797746185339
23.60217392559573,23.509332883146893
23.474948708458275,23.35652574827155
23.147548387666166,23.004061443118438
22.94621872825076,22.84800197274042
23.350911333775418,23.27959604693121
23.60879485127375,23.564561538773436
23.788900171063958,23.72298304564178
23.99624527198173,23.89429660916369
24.017353655531814,23.885737660038057
24.013084080957515,23.889428023027452
24.101043267767167,23.96905401555784
24.10934188779342,23.970922914494672
24.15050946204153,24.00425549920477
24.067649421952652,23.909867359693482
24.02092346132066,23.873995550149353
24.06779518027112,23.937726862227997
24.237262921429757,24.103728486194992
24.29214582622543,24.15963705327773
24.183526216203834,24.04179736743703
24.045811199256867,23.900671564184567
57.41757403745082,57.41757403745082
56.60401697529581,56.60401697529581
22.306384225124162,22.21219188451733
22.606513891850277,22.535824252198204
22.735542613522192,22.666026260775553
22.868663572318383,22.769209581911245
22.845647425607805,22.77711727787696
22.96435612886717,22.892719514704645
23.079395477932582,23.014730328658683
23.159707614233632,23.049573628970435
23.090883837004533,22.969404298890026
23.029021275111734,22.941048443580154
23.215807648328983,23.13038207845352
23.24207475349173,23.166132988208275
23.319547326800407,23.244683833499042
23.40766303353311,23.30345670959733
23.410199789120618,23.29656612530861
23.40372344674603,23.291159891342748
23.538695374316692,23.483959851446954
23.766952105878044,23.655596986098853
23.634459708194893,23.49138320997473
23.238802943430027,23.09187822743151
23.083186490557598,22.953461063045662
23.357508195214177,23.27294184143548
23.56537873425008,23.506074785018367
23.66252831676616,23.617677427980265
24.020737005906106,23.888919415503395
24.01672679173011,23.87264615353612
23.986720895278868,23.823205056559726
24.00897166160645,23.845998700516144
23.963015591348533,23.763731962990008
23.969323824675104,23.79694189174864
23.933836066573814,23.715222003548337
23.86036856645114,23.682340388712458
23.841661403845976,23.69880779608208
23.783271230871044,23.64245035287528
23.732472229844895,23.605944408217418
23.784794712912326,23.657645099113473
24.05593458659549,23.96166081657111
24.25307221853877,24.15082399793138
58.05708009468623,58.05708009468623
57.88236258877406,57.88236258877406
57.814386068333285,57.814386068333285
57.823322354317426,57.823322354317426
58.24803660098947,58.24803660098948
58.15471452835337,58.15471452835337
57.80924802755865,57.80924802755865
22.237121850283387,22.147093839156916
22.533815569644506,22.4554918550656
22.6452608458136,22.574661685766333
22.75208852727526,22.678537555158407
22.854398491412017,22.78946439774889
22.94655206267848,22.884885439255093
23.029816440733608,22.96144230796043
23.14998999322143,23.0317858621541
23.056618533201004,22.957873639847072
